9.495566995322918258e-01,2.387249993902579526e+00,1.317149151939024820e+00,1.291444466035082339e+00,-9.656146383659764965e-01,0.000000000000000000e+00
4.689485919268667757e-01,5.749249728401171211e-01,3.423899678022315207e-01,3.483721114478842695e-01,-4.354762107023125717e-01,0.000000000000000000e+00
1.338278449016744975e+00,7.362644060359261333e-01,-2.560112232176947611e-01,1.811542731374356618e+00,-2.341828333447096844e-01,0.000000000000000000e+00
2.381936372450442096e+00,-2.160063368830116293e-01,-2.005145322495236027e+00,-4.935530507257088750e-01,1.042180655414077339e+00,0.000000000000000000e+00
1.005754231052879977e-01,1.782035654043075734e+00,4.726065640992805905e-01,8.701819021887682304e-01,4.108253817839992994e-01,0.000000000000000000e+00
-1.036009234878206620e+00,-5.431956087503622133e-01,-1.649226525420209644e+00,1.651163090535257894e+00,2.459592757198372226e+00,1.000000000000000000e+00
1.620282431794740408e+00,1.283966468256114046e+00,-2.428582999391451835e+00,2.561953367963419659e+00,2.878855394686174574e+00,0.000000000000000000e+00
2.574022037231439297e-01,2.156504280698167797e+00,2.742056538704678914e+00,2.620190014612899798e-01,-2.520462372304302257e+00,0.000000000000000000e+00
-5.615847162571456774e-01,2.335622151414371572e+00,1.171230669692240989e+00,4.236081584814416212e-01,3.193024872898635458e-01,1.000000000000000000e+00
1.433101617456001842e-01,1.859462564687760278e+00,1.393900292457484369e+00,2.584101998019116664e+00,-1.005043528130903585e+00,0.000000000000000000e+00
-1.411404450077839545e+00,5.726522404237018860e-01,3.346213727979844288e-01,7.665719367408808660e-01,8.207495213867017636e-01,1.000000000000000000e+00
1.128265112950141091e+00,1.264564096810092630e+00,4.788014909396565155e-02,4.980726674958624312e-01,-2.298971561857199308e-02,0.000000000000000000e+00
-1.257141366575028396e+00,3.523473885292470742e-01,-2.565715376758682664e-01,1.458493013556522389e+00,1.315413808681471508e+00,1.000000000000000000e+00
-2.319735492019080469e-01,3.034750919951257231e+00,1.354444187776573827e+00,1.224396863431978622e+00,2.405165661541625033e-01,1.000000000000000000e+00
1.919137846798030012e+00,2.159907140484469412e+00,-2.093725691026553370e+00,4.936155776353933433e+00,2.580310601146765137e+00,1.000000000000000000e+00
-5.842903068751472695e-01,4.876842074691600804e-01,-7.346653387734065621e-01,2.178506011119204722e+00,1.538832443299866792e+00,1.000000000000000000e+00
-6.466643322743053091e-01,-3.921282199802340607e-01,-2.096360203966578517e+00,2.822447854713532767e+00,2.801485725456476672e+00,1.000000000000000000e+00
-1.181004013433062161e+00,-1.133457272732072862e+00,-1.827941833989494835e+00,2.684419263460521066e+00,2.303079783049140516e+00,1.000000000000000000e+00
-1.257976229814628866e+00,-2.307496945629253116e+00,-2.974951548388882649e+00,3.206805734797813390e+00,3.089598062371221587e+00,1.000000000000000000e+00
2.334931292499833333e+00,4.449894518238328711e-01,-2.280003556870329184e-01,1.142266199490553413e+00,-1.089642506874940464e+00,0.000000000000000000e+00
1.001508611756240175e+00,-7.976916096470441087e-01,1.424206250115970240e+00,1.156620548547783844e+00,-3.311746399839383681e+00,0.000000000000000000e+00
-2.180434381105293085e+00,2.281241641341827942e-01,7.900823250716677570e-01,-3.727478004724502636e-01,5.920641032140498972e-01,1.000000000000000000e+00
-9.950099712015506581e-01,1.621211146955322757e+00,1.026593754034599737e+00,-3.381436781970728056e-01,4.016114548165690135e-01,1.000000000000000000e+00
-1.866839859557108738e+00,1.199310679210965347e-01,1.828454333612394844e-01,5.657299399264492656e-02,1.101756414089832825e+00,1.000000000000000000e+00
1.282345195003381733e+00,1.961948743606044543e-01,-4.159198845850701765e-01,1.903315036464069854e+00,-3.525133545813078362e-01,0.000000000000000000e+00
-2.920278096190775940e-01,1.398215019844752494e+00,7.783724566077476759e-02,1.452865964851721703e+00,9.071272363189347709e-01,1.000000000000000000e+00
-1.198140648334200753e+00,-1.133922842816577070e-01,-7.789080424960310722e-01,2.056542811927613901e+00,1.621492491044088435e+00,1.000000000000000000e+00
1.272677964290272357e+00,1.117696284008126373e+00,-4.988285173292424379e-01,2.919356661054991697e+00,3.001268858980423726e-01,0.000000000000000000e+00
-1.587794084063451017e+00,2.873194866367723144e-01,2.392388951297563793e-02,9.948540049955649778e-01,1.154240557762843844e+00,1.000000000000000000e+00
-1.779378675309829738e+00,6.176429812566228694e-01,6.567699766740128231e-01,-3.443764116577596734e-01,7.651624674253926228e-01,1.000000000000000000e+00
-7.543098720711840510e-01,1.612126559180861118e+00,7.353305953350096624e-01,8.290019737746765482e-01,5.207283639508422102e-01,1.000000000000000000e+00
3.135467554220450204e-02,2.324143412143132359e+00,3.339052311882757529e-01,1.561457135907618810e+00,9.535937313887061784e-01,1.000000000000000000e+00
7.092620450562677759e-01,6.244527472046448313e-01,6.605250222547023320e-01,2.012041392926614769e+00,-1.166721366920864700e+00,0.000000000000000000e+00
7.300663917208007891e-01,2.016727773192766193e+00,1.681505504276720186e+00,2.647256744139231177e+00,-1.703173790183788672e+00,0.000000000000000000e+00
-8.225664525666516180e-01,2.098714429997933006e+00,1.347088380765408377e+00,3.547573017326410838e-01,9.961635234693755336e-02,1.000000000000000000e+00
-2.640058561123361791e+00,5.474697041215554894e-01,1.448269544752204929e+00,-9.169795320016922435e-01,2.672174332534904551e-01,1.000000000000000000e+00
-1.759030750080407435e+00,1.290587707371995130e+00,1.578495581806578674e+00,-4.830091673698626575e-01,-5.036891961276723784e-02,1.000000000000000000e+00
8.326270691097951149e-01,1.025113160895791964e+00,-3.725847580604338405e-01,-8.139832734981440332e-01,7.239735102047273330e-01,0.000000000000000000e+00
-1.246137124134336416e+00,6.773405010824786743e-01,1.684235645338948983e-01,7.232418114107013185e-01,1.013123154006191129e+00,1.000000000000000000e+00
2.079128983894337868e+00,2.252181723272190794e-01,-3.149629706814091046e-01,1.884534234021720156e+00,-1.016014996443688201e+00,0.000000000000000000e+00
-1.117882317696878847e+00,7.063619191794610064e-01,4.792624445283760748e-02,1.772672535737043864e+00,1.010468038633913102e+00,1.000000000000000000e+00
-5.149386400213358250e-01,1.884800508401195618e+00,4.685524284160090813e-01,1.405470839127777039e+00,8.563735419706457463e-01,1.000000000000000000e+00
1.417777788977643949e+00,-5.507110364801979241e-01,-6.143654608110562521e-01,2.524254210805396248e+00,-7.409362579378373503e-01,0.000000000000000000e+00
-1.154926872235455315e+00,1.095544489144105738e+00,6.912677244144784794e-01,5.840065359277246682e-02,5.774762374283414212e-01,1.000000000000000000e+00
-1.390710491625121170e-01,2.027459159729283034e+00,2.971845908237698008e-01,1.426430860349555907e+00,9.314373266659994322e-01,1.000000000000000000e+00
1.438509112409512625e+00,1.300781099688215203e-01,6.969779797548633082e-01,2.004919498486002816e+00,-2.053422419436619961e+00,0.000000000000000000e+00
2.107950141970793556e-01,2.703799995179235527e+00,1.666613218005315256e+00,1.531982448074537650e+00,-7.500795928959125280e-01,0.000000000000000000e+00
2.064609913574447120e+00,-1.534898410860783713e+00,-1.347259224045628478e+00,-2.275506432030121484e+00,-3.792227430835518609e-01,0.000000000000000000e+00
1.347099170374913335e+00,2.522583691952836826e+00,1.810230553915519902e+00,-1.498581415060203703e+00,-1.557909605686460752e+00,0.000000000000000000e+00
-3.013229490185451720e-01,5.077411268515681364e-01,-1.465970697849066751e+00,2.407080578281173722e+00,2.348049082274319854e+00,1.000000000000000000e+00
-1.468208916071975567e+00,-6.212002622558541187e-01,-8.505273483682525004e-01,7.061071823805877834e-01,1.688931666228667750e+00,1.000000000000000000e+00
1.220940535997116383e+00,1.623270307988897709e-01,9.815968855306029806e-01,9.688672212011346652e-01,-2.176020070180111343e+00,0.000000000000000000e+00
1.375818303952554222e+00,2.444841532042915100e-01,7.766968776815710296e-01,1.432301558065059766e+00,-1.987320852969320484e+00,0.000000000000000000e+00
9.955724573512839681e-01,3.904355546431279578e-01,2.449512935869897490e-01,2.325085694131037162e-01,-7.761218618588339169e-01,0.000000000000000000e+00
2.901502363282232544e+00,7.414719481594514994e-01,-1.182265377496224845e+00,2.035586877119950344e-01,1.352274090319103284e-01,0.000000000000000000e+00
-1.524050614599555820e-01,1.590721526542989706e+00,-2.081717138365893893e-01,2.622446546894816155e+00,1.225647031590501257e+00,1.000000000000000000e+00
-1.413101980747671904e+00,1.661083110545175767e+00,1.479956580575489067e+00,-8.021479644494022843e-02,6.324715594128105245e-02,1.000000000000000000e+00
6.416921412160085936e-01,1.669559190879353228e+00,3.691936191133270428e-01,2.136436395904522278e+00,-1.570878508912765259e-02,0.000000000000000000e+00
1.408541621344001848e+00,-1.358828067973909093e+00,-1.599137439584846110e+00,5.415210188770925859e-01,2.666196872020771824e-01,0.000000000000000000e+00
1.580158686224147235e+00,2.585694634759660993e-01,-9.450654180666234749e-01,-4.987360830220726182e-01,4.498159566105501828e-01,0.000000000000000000e+00
-6.313276743507709732e-01,1.117592168517530071e+00,-1.094485992495719540e-01,1.587937421109373304e+00,1.193706248499829092e+00,1.000000000000000000e+00
2.348471672575314084e+00,-2.338216246669981846e-01,-2.001679067240768273e+00,-3.896590127402308479e-01,1.038101132085241129e+00,0.000000000000000000e+00
-4.387893425505886569e-01,2.137921899072551035e+00,2.156387774567940063e+00,8.059380763948976734e-01,-1.299087585389657296e+00,0.000000000000000000e+00
3.460686206144262478e+00,-2.109265693625520743e+00,-3.932124244937605706e+00,3.114167607664888759e+00,1.326930082589726112e+00,0.000000000000000000e+00
-1.469533625591963544e+00,-1.583513641195091193e-01,-4.551792405245198569e-01,1.098687201405497582e+00,1.421374831801168970e+00,1.000000000000000000e+00
-3.624159597493237239e-01,3.142875127527392731e+00,1.661547655004899759e+00,6.285564587510810153e-01,3.650706839252437774e-02,1.000000000000000000e+00
1.819074412677035735e+00,9.028488746888241323e-02,-2.081345467193785659e+00,1.967745233915518144e+00,1.504552719662541005e+00,0.000000000000000000e+00
-6.507980602633733902e-02,2.293573915328325885e+00,1.759581226829271428e+00,8.661616492091137598e-01,-9.057032807939929819e-01,0.000000000000000000e+00
7.987204544330983591e-01,9.502649356622243637e-01,1.112233254293686135e+00,1.482247294484108302e+00,-1.578941449399615671e+00,0.000000000000000000e+00
1.663107023685444164e+00,1.312669168581335644e+00,-5.299658491452341469e-01,7.882300328217589636e-01,4.147743706350672799e-01,0.000000000000000000e+00
1.041713853685658497e+00,3.580503754584263287e-01,7.572672917213087995e-01,2.121895069201552353e+00,-1.720697369404823984e+00,0.000000000000000000e+00
-8.215264384857274838e-01,2.401920293673381224e+00,3.797764329418212181e+00,1.887009761565698440e+00,-3.230920306484475368e+00,0.000000000000000000e+00
-1.048207508999522197e+00,9.672866363697603109e-01,3.920091962175117906e-01,1.193944438793217211e+00,7.210285097475599425e-01,1.000000000000000000e+00
-1.072068100332173257e+00,1.849119018462383579e+00,1.172138579171065231e+00,-8.509560298365430597e-01,4.582757519371480903e-01,1.000000000000000000e+00
-2.457389160622559743e+00,-8.572858667124509946e-01,-1.221210559271002083e-02,3.915307767460080024e-01,1.075987886087687029e+00,1.000000000000000000e+00
1.664357095739388503e+00,1.466967926428617508e+00,9.107029376647535202e-03,1.050429106408132585e+00,-2.514760143259122671e-01,0.000000000000000000e+00
1.881567652689304371e+00,1.137499967030442205e+00,-2.930888712660658646e-01,9.114261338616517216e-01,-1.939173377383930363e-01,0.000000000000000000e+00
-5.505426673819875383e-01,1.759410445997715122e+00,1.737033829706456922e-01,3.082627569650744359e+00,1.040947671070082237e+00,1.000000000000000000e+00
1.631642974757609554e+00,5.140751998838370973e-01,-5.941189243245847962e-01,-2.367255284172353758e-01,7.848032118505421373e-02,0.000000000000000000e+00
2.073559122820509248e+00,1.364377609291604454e+00,-1.406851811386543138e+00,1.874230167614256759e+00,1.276881637050319096e+00,0.000000000000000000e+00
-1.368676550788649138e+00,2.569756450319341745e+00,2.298970446220613084e+00,-3.393370865135991732e-01,-4.540803204556995709e-01,1.000000000000000000e+00
-5.441661132488124775e-01,2.160329121157343657e+00,1.023066098685282421e+00,4.958159504623064207e-01,3.855653469364196395e-01,1.000000000000000000e+00
-1.709930050676164992e+00,1.157231258917306160e+00,1.056517435998504784e+00,-4.298532021950896009e-02,5.042867562666457637e-01,1.000000000000000000e+00
-1.188144223776036901e+00,2.283674873767775892e+00,1.580570470514448544e+00,-5.743324078175595648e-01,2.430585925494868071e-01,1.000000000000000000e+00
-2.414994334797200271e+00,-1.209442883767770205e+00,-2.437144244745599320e-01,-4.885378911415383385e-02,1.169068878525044930e+00,1.000000000000000000e+00
-9.629067902241073007e-02,2.129965500101496101e+00,6.874907624660233640e-01,9.370980554998918910e-01,4.796497843355762569e-01,1.000000000000000000e+00
-1.204000378790706982e+00,1.855815021848071789e+00,1.311291043890776997e+00,-8.657665277401416226e-02,2.869590368302524785e-01,1.000000000000000000e+00
2.648848493690195482e+00,-2.010503097510208725e+00,-1.480020202088542458e+00,-1.591273510859728457e+00,-9.865533040712719526e-01,0.000000000000000000e+00
-6.966565472092067779e-01,2.994676782442517116e+00,2.225991966532876010e+00,2.821349885186752449e-01,-5.830069753842794800e-01,1.000000000000000000e+00
5.187472229291671955e-01,1.756676980485634365e+00,9.054473913611075231e-01,1.851316209624706222e+00,-5.860849948436432921e-01,0.000000000000000000e+00
-1.015746680568389904e+00,6.423031182777874104e-01,-1.162166882394478629e-01,1.125321260790476341e+00,1.186265038067539024e+00,1.000000000000000000e+00
1.629873408049265837e+00,-5.219804872589630662e-01,-7.289639983835438652e-02,2.180197124555939503e+00,-1.582106982649225335e+00,0.000000000000000000e+00
1.205079684186962208e+00,1.355902548560099063e+00,-1.131327997726253365e+00,2.644528351390349918e+00,1.410328696211240462e+00,0.000000000000000000e+00
2.057623990386250767e+00,1.125896176338473387e+00,-1.987248691741536843e+00,1.310055485265098074e+00,1.981980627629163827e+00,0.000000000000000000e+00
-1.766680952290160533e+00,2.043479181418716983e+00,2.241156480335114942e+00,-1.941505130092356701e+00,-3.064553642483098805e-01,1.000000000000000000e+00
-5.792422796672718199e-01,1.015181794516187841e-01,-1.339898066773045793e+00,2.810869672170930755e+00,2.047528875645753033e+00,1.000000000000000000e+00
9.791589827382951583e-01,1.511013607648235668e+00,1.360218918818280942e+00,9.633317676813815122e-01,-1.612298155529539923e+00,0.000000000000000000e+00
-5.673282196961535462e-01,2.127378907535499852e+00,9.492169951917521775e-01,5.672483336199695136e-01,4.741463605262551395e-01,1.000000000000000000e+00
1.394967735660205044e+00,1.498053168243576261e+00,7.177829072558784551e-01,1.753741949126047750e+00,-1.093717339671921307e+00,0.000000000000000000e+00
-1.974007741397132421e-02,1.696398219880282054e+00,1.986155149155887756e+00,2.782570351851899826e+00,-1.842977197028715874e+00,0.000000000000000000e+00
